acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,mag_x,mag_y,mag_z
-0.0146484375,0.48828125,10.224609375,-1.1755725190839694,0.7633587786259541,-0.916030534351145,-30.17578125,126.73828125,-37.125
-0.009765625,0.48583984375,10.22705078125,-0.030534351145038167,1.3740458015267174,4.229007633587786,-31.3828125,126.73828125,-37.125
0.03662109375,0.517578125,10.283203125,-0.24427480916030533,-1.2671755725190839,3.2519083969465647,-28.96875,130.359375,-38.28515625
0.03173828125,0.5126953125,10.32470703125,-1.114503816793893,-1.0687022900763359,-1.1908396946564885,-31.3828125,125.53125,-34.8046875
0.01220703125,0.5029296875,10.3076171875,1.1908396946564885,2.015267175572519,-0.7633587786259541,-30.17578125,126.73828125,-35.96484375
0.048828125,0.52490234375,10.2392578125,0.38167938931297707,0.6870229007633587,1.083969465648855,-33.796875,125.53125,-37.125
-0.009765625,0.5126953125,10.2880859375,1.2366412213740459,-0.061068702290076333,1.8625954198473282,-31.3828125,127.9453125,-39.4453125
0.02197265625,0.50048828125,10.3125,0.5190839694656488,-1.5725190839694656,-2.3053435114503817,-30.17578125,125.53125,-38.28515625
0.0048828125,0.54931640625,10.35888671875,-0.549618320610687,2.549618320610687,-4.3206106870229,-30.17578125,126.73828125,-38.28515625
0.0244140625,0.546875,10.302734375,-0.9007633587786259,0.6106870229007634,2.2900763358778624,-28.96875,126.73828125,-39.4453125
0.02197265625,0.50537109375,10.302734375,-0.32061068702290074,-1.3587786259541985,-1.2519083969465647,-28.96875,124.32421875,-38.28515625
0.03173828125,0.52490234375,10.2734375,1.0076335877862594,0,0.16793893129770993,-31.3828125,126.73828125,-38.28515625
0.0439453125,0.49560546875,10.33935546875,-1.450381679389313,3.0381679389312977,-4.1679389312977095,-30.17578125,127.9453125,-38.28515625
0.0732421875,0.51025390625,10.2880859375,-0.7175572519083969,0.9465648854961831,-2.5038167938931295,-30.17578125,124.32421875,-37.125
-0.03173828125,0.46875,10.2734375,-0.9618320610687022,1.3435114503816794,-1.0534351145038168,-31.3828125,129.15234375,-35.96484375
-0.0244140625,0.4931640625,10.2490234375,1.129770992366412,0.33587786259541985,0.8854961832061068,-28.96875,127.9453125,-38.28515625
0.00732421875,0.5224609375,10.283203125,-0.42748091603053434,2.351145038167939,1.9083969465648853,-32.58984375,126.73828125,-39.4453125
0.02197265625,0.48095703125,10.3466796875,-0.3053435114503817,-1.8473282442748091,3.633587786259542,-28.96875,129.15234375,-37.125
0.0732421875,0.5126953125,10.224609375,0.16793893129770993,0.183206106870229,5.206106870229007,-30.17578125,126.73828125,-38.28515625
0.029296875,0.50537109375,10.31494140625,-0.22900763358778625,-0.32061068702290074,1.7709923664122136,-30.17578125,126.73828125,-39.4453125
0.01953125,0.44677734375,10.283203125,-0.061068702290076333,2.1526717557251906,-0.3511450381679389,-30.17578125,127.9453125,-35.96484375
0.0341796875,0.54443359375,10.244140625,1.297709923664122,0.6717557251908397,2.396946564885496,-32.58984375,127.9453125,-38.28515625
0.01220703125,0.46142578125,10.26123046875,-0.3969465648854962,-0.33587786259541985,0.7786259541984732,-27.76171875,129.15234375,-37.125
0.04150390625,0.46630859375,10.31494140625,-0.8854961832061068,-2.7938931297709924,-0.6106870229007634,-32.58984375,124.32421875,-37.125
0.078125,0.5322265625,10.341796875,0.732824427480916,-0.0916030534351145,-0.33587786259541985,-30.17578125,125.53125,-37.125
0.06591796875,0.53955078125,10.29541015625,0,0.366412213740458,3.480916030534351,-30.17578125,126.73828125,-37.125
-0.05126953125,0.48828125,10.03173828125,0.9007633587786259,-1.5419847328244274,1.1755725190839694,-32.58984375,127.9453125,-35.96484375
0.0244140625,0.46630859375,10.2587890625,-1.648854961832061,-2.0763358778625953,2.0610687022900764,-30.17578125,125.53125,-38.28515625
0.01953125,0.53466796875,10.25146484375,-1.1603053435114503,-0.5343511450381679,-1.1908396946564885,-31.3828125,127.9453125,-37.125
0.0341796875,0.5224609375,10.244140625,0.9465648854961831,-0.47328244274809156,-1.5725190839694656,-31.3828125,126.73828125,-35.96484375
0.01708984375,0.52001953125,10.27587890625,-0.9007633587786259,0.916030534351145,3.9389312977099236,-28.96875,124.32421875,-37.125
0.05615234375,0.50048828125,10.322265625,0.1984732824427481,-2.091603053435114,3.6488549618320607,-30.17578125,129.15234375,-37.125
0.04638671875,0.50048828125,10.40771484375,0.21374045801526717,1.5419847328244274,-2.6412213740458013,-30.17578125,126.73828125,-37.125
-0.0244140625,0.4736328125,10.302734375,0.15267175572519084,0.2900763358778626,-0.12213740458015267,-28.96875,127.9453125,-37.125
-0.00244140625,0.478515625,10.27587890625,-1.1450381679389312,0.6717557251908397,-4.9465648854961835,-31.3828125,129.15234375,-37.125
0.01220703125,0.46875,10.34423828125,0.549618320610687,-2.610687022900763,0.07633587786259542,-31.3828125,129.15234375,-37.125
0.029296875,0.5419921875,10.32470703125,-1.1908396946564885,1.9236641221374045,0.2595419847328244,-31.3828125,127.9453125,-38.28515625
0.00732421875,0.54443359375,10.2880859375,0.9618320610687022,1.984732824427481,0.6412213740458015,-30.17578125,131.56640625,-38.28515625
-0.0146484375,0.498046875,10.29296875,-1.1755725190839694,-0.564885496183206,-2.3053435114503817,-32.58984375,126.73828125,-37.125
-0.009765625,0.45166015625,10.3173828125,-0.5038167938931297,-1.816793893129771,-1.5267175572519083,-32.58984375,127.9453125,-37.125
0.01220703125,0.51513671875,10.25634765625,1.0229007633587786,-0.1984732824427481,-3.099236641221374,-30.17578125,125.53125,-39.4453125
-0.0146484375,0.5126953125,10.21728515625,-1.099236641221374,-0.12213740458015267,0.7022900763358778,-31.3828125,126.73828125,-37.125
-0.03173828125,0.46875,10.2880859375,0.6412213740458015,-1.9694656488549618,-1.3435114503816794,-31.3828125,127.9453125,-37.125
0.00732421875,0.517578125,10.283203125,0.12213740458015267,-0.48854961832061067,-1.3893129770992365,-31.3828125,129.15234375,-37.125
0.04150390625,0.52001953125,10.31005859375,1.0076335877862594,-0.030534351145038167,-0.8244274809160305,-32.58984375,127.9453125,-39.4453125
0.01220703125,0.49560546875,10.26123046875,-0.5190839694656488,-1.282442748091603,1.3129770992366412,-31.3828125,127.9453125,-38.28515625
0.01708984375,0.52734375,10.263671875,0.38167938931297707,-1.297709923664122,-0.9770992366412213,-30.17578125,126.73828125,-38.28515625
0.03662109375,0.4736328125,10.22216796875,-0.47328244274809156,-1.5267175572519083,-2.1374045801526718,-30.17578125,129.15234375,-34.8046875
0.029296875,0.53466796875,10.2587890625,-0.48854961832061067,-0.183206106870229,2.091603053435114,-28.96875,129.15234375,-37.125
0.00732421875,0.5322265625,10.37109375,-1.1755725190839694,-0.916030534351145,-2.3206106870229006,-31.3828125,127.9453125,-38.28515625
0.04638671875,0.55908203125,10.29296875,1.297709923664122,-1.618320610687023,3.7404580152671754,-30.17578125,125.53125,-38.28515625
0.009765625,0.5517578125,10.26123046875,0.9007633587786259,2.595419847328244,0.48854961832061067,-28.96875,125.53125,-37.125
-0.02685546875,0.517578125,10.205078125,-0.3511450381679389,0.916030534351145,-2.6564885496183206,-28.96875,126.73828125,-38.28515625
0.00244140625,0.5419921875,10.263671875,-0.10687022900763359,1.5725190839694656,2.1374045801526718,-30.17578125,126.73828125,-35.96484375
0.0537109375,0.51513671875,10.33447265625,-0.32061068702290074,2.6412213740458013,1.618320610687023,-31.3828125,129.15234375,-35.96484375
0.00732421875,0.49560546875,10.30517578125,0.04580152671755725,-0.8702290076335878,1.5572519083969465,-31.3828125,127.9453125,-38.28515625
0.0341796875,0.48828125,10.3076171875,-0.16793893129770993,1.7251908396946565,1.465648854961832,-31.3828125,127.9453125,-37.125
0.01708984375,0.5322265625,10.3076171875,0.15267175572519084,1.6335877862595418,-2.748091603053435,-30.17578125,129.15234375,-35.96484375
0.0048828125,0.517578125,10.23193359375,-0.9007633587786259,0.2900763358778626,-0.13740458015267176,-31.3828125,126.73828125,-37.125
-0.009765625,0.48828125,10.3125,0.10687022900763359,-1.648854961832061,-0.6564885496183206,-28.96875,126.73828125,-38.28515625
0.02685546875,0.5126953125,10.27099609375,0.9007633587786259,-0.9923664122137404,0.12213740458015267,-30.17578125,126.73828125,-35.96484375
-0.0048828125,0.49072265625,10.29296875,1.282442748091603,1.66412213740458,-1.3587786259541985,-30.17578125,129.15234375,-39.4453125
0.00244140625,0.478515625,10.27587890625,0.3511450381679389,1.083969465648855,0.5954198473282443,-30.17578125,129.15234375,-39.4453125
0.01708984375,0.52978515625,10.244140625,0.4580152671755725,0.21374045801526717,0.2595419847328244,-33.796875,127.9453125,-37.125
0.00244140625,0.4443359375,10.1416015625,-0.6259541984732824,-0.9923664122137404,-1.4809160305343512,-30.17578125,126.73828125,-38.28515625
0.03662109375,0.55419921875,10.3515625,-0.6259541984732824,-2.015267175572519,0.10687022900763359,-31.3828125,129.15234375,-39.4453125
0.02197265625,0.46630859375,10.35400390625,0.9007633587786259,1.618320610687023,3.16030534351145,-30.17578125,126.73828125,-38.28515625
0.0244140625,0.51513671875,10.30029296875,-1.5114503816793892,1.816793893129771,-0.8244274809160305,-32.58984375,126.73828125,-38.28515625
0,0.48828125,10.2783203125,0.1984732824427481,1.5572519083969465,-2.595419847328244,-31.3828125,126.73828125,-38.28515625
0.009765625,0.51513671875,10.2783203125,0.5954198473282443,1.5114503816793892,-1.3435114503816794,-31.3828125,127.9453125,-39.4453125
-0.0048828125,0.52734375,10.29541015625,0.5801526717557252,2.5038167938931295,0.5343511450381679,-32.58984375,125.53125,-38.28515625
0.029296875,0.50048828125,10.25390625,0.7175572519083969,0.3053435114503817,-2.7938931297709924,-30.17578125,125.53125,-35.96484375
0.029296875,0.50537109375,10.2880859375,0.8549618320610687,-0.8396946564885496,0.16793893129770993,-27.76171875,127.9453125,-37.125
0.068359375,0.52001953125,10.26611328125,-1.083969465648855,-0.015267175572519083,1.7709923664122136,-30.17578125,127.9453125,-38.28515625
-0.0048828125,0.53466796875,10.31494140625,0.8702290076335878,0.4427480916030534,-3.3587786259541983,-30.17578125,127.9453125,-38.28515625
0.0439453125,0.48828125,10.24169921875,-0.32061068702290074,2.16793893129771,-2.3053435114503817,-31.3828125,129.15234375,-37.125
0.0390625,0.56884765625,10.33203125,2.259541984732824,-0.9618320610687022,2.8702290076335877,-31.3828125,127.9453125,-35.96484375
0.03662109375,0.49072265625,10.26611328125,1.0229007633587786,-0.16793893129770993,1.083969465648855,-31.3828125,126.73828125,-37.125
0.01708984375,0.49072265625,10.3466796875,-0.8244274809160305,-0.183206106870229,1.5877862595419847,-30.17578125,126.73828125,-39.4453125
0.03662109375,0.5224609375,10.3515625,-0.15267175572519084,0.564885496183206,0.12213740458015267,-32.58984375,129.15234375,-39.4453125
0.05126953125,0.5322265625,10.2392578125,0,-1.1603053435114503,2.5343511450381677,-31.3828125,127.9453125,-38.28515625
0.029296875,0.52734375,10.27099609375,0.7938931297709924,1.450381679389313,0.12213740458015267,-31.3828125,127.9453125,-35.96484375
-0.0146484375,0.52978515625,10.22216796875,-0.4580152671755725,-2.1526717557251906,-1.7709923664122136,-28.96875,129.15234375,-37.125
-0.00732421875,0.4638671875,10.25390625,0.4427480916030534,-0.42748091603053434,-1.297709923664122,-31.3828125,125.53125,-34.8046875
0.01953125,0.5029296875,10.2294921875,0.7175572519083969,0.015267175572519083,2.030534351145038,-32.58984375,127.9453125,-37.125
0.01708984375,0.48583984375,10.30029296875,1.984732824427481,3.145038167938931,-2.4122137404580153,-31.3828125,127.9453125,-35.96484375
-0.029296875,0.53466796875,10.2587890625,-0.9618320610687022,-2.9923664122137406,1.8473282442748091,-31.3828125,125.53125,-35.96484375
-0.0146484375,0.49072265625,10.28564453125,-0.38167938931297707,-1.465648854961832,2.2748091603053435,-30.17578125,129.15234375,-34.8046875
0.0048828125,0.5126953125,10.30029296875,0.6564885496183206,-0.030534351145038167,-2.381679389312977,-31.3828125,127.9453125,-40.60546875
0.0048828125,0.47119140625,10.234375,0.22900763358778625,2.717557251908397,-3.633587786259542,-33.796875,127.9453125,-37.125
0.03662109375,0.48828125,10.2783203125,-1.114503816793893,0.0916030534351145,-1.9236641221374045,-30.17578125,125.53125,-35.96484375
0.01220703125,0.5419921875,10.3564453125,-1.3587786259541985,0.3969465648854962,-0.5801526717557252,-32.58984375,124.32421875,-38.28515625
0.01708984375,0.498046875,10.35400390625,-1.648854961832061,0.21374045801526717,-1.0534351145038168,-31.3828125,125.53125,-34.8046875
0.05615234375,0.5322265625,10.3076171875,0.6564885496183206,0.9007633587786259,-0.7480916030534351,-28.96875,125.53125,-37.125
-0.02685546875,0.498046875,10.2587890625,-0.5038167938931297,-0.5954198473282443,-1.4045801526717556,-32.58984375,126.73828125,-38.28515625
-0.01953125,0.52001953125,10.28076171875,0.4580152671755725,-1.1908396946564885,1.4809160305343512,-28.96875,126.73828125,-37.125
-0.029296875,0.45166015625,10.2294921875,-0.5190839694656488,-0.061068702290076333,2.351145038167939,-32.58984375,126.73828125,-38.28515625
0.01708984375,0.4638671875,10.26611328125,-1.129770992366412,-2.2442748091603053,-0.5343511450381679,-28.96875,125.53125,-37.125
0.00244140625,0.45654296875,10.3076171875,-0.2595419847328244,-2.2900763358778624,1.3740458015267174,-30.17578125,127.9453125,-38.28515625
0.01953125,0.5029296875,10.24169921875,-0.38167938931297707,0.030534351145038167,4.106870229007633,-28.96875,125.53125,-37.125
0.05126953125,0.51025390625,10.283203125,0.16793893129770993,-0.5343511450381679,-1.984732824427481,-28.96875,126.73828125,-37.125
-0.00244140625,0.50048828125,10.27587890625,-0.22900763358778625,-0.183206106870229,2.183206106870229,-30.17578125,127.9453125,-37.125
0.02197265625,0.5126953125,10.3271484375,-1.3282442748091603,-0.38167938931297707,-3.297709923664122,-28.96875,127.9453125,-35.96484375
0.04150390625,0.51025390625,10.27587890625,-0.47328244274809156,-0.6412213740458015,-2.519083969465649,-30.17578125,129.15234375,-35.96484375
-0.00732421875,0.50048828125,10.31005859375,-0.04580152671755725,1.0381679389312977,1.1603053435114503,-31.3828125,127.9453125,-37.125
0.0341796875,0.4931640625,10.27099609375,0.22900763358778625,-2.2748091603053435,-3.3435114503816794,-30.17578125,127.9453125,-37.125
-0.01708984375,0.52001953125,10.32958984375,-0.8854961832061068,2.015267175572519,0.1984732824427481,-31.3828125,127.9453125,-35.96484375
0.01220703125,0.517578125,10.283203125,0.41221374045801523,-0.564885496183206,-1.3587786259541985,-28.96875,126.73828125,-38.28515625
0.00244140625,0.5322265625,10.3076171875,0.15267175572519084,-2.854961832061069,-0.4580152671755725,-32.58984375,125.53125,-37.125
0.0390625,0.52490234375,10.25146484375,-0.8396946564885496,0.16793893129770993,-1.9236641221374045,-31.3828125,127.9453125,-35.96484375
0.0439453125,0.53466796875,10.30029296875,-0.04580152671755725,-2.717557251908397,1.0687022900763359,-30.17578125,125.53125,-38.28515625
-0.0537109375,0.51513671875,10.2685546875,0.183206106870229,-2.9923664122137406,-3.8625954198473282,-31.3828125,127.9453125,-38.28515625
-0.0048828125,0.52978515625,10.31982421875,0.7480916030534351,1.465648854961832,-3.0381679389312977,-31.3828125,125.53125,-38.28515625
0.01708984375,0.52001953125,10.31494140625,0.16793893129770993,3.450381679389313,-2.381679389312977,-31.3828125,127.9453125,-37.125
-0.00244140625,0.5126953125,10.2587890625,0.183206106870229,-0.48854961832061067,-0.8549618320610687,-30.17578125,126.73828125,-38.28515625
0.01220703125,0.51025390625,10.244140625,-0.6106870229007634,-1.5419847328244274,1.5114503816793892,-31.3828125,125.53125,-37.125
0.00244140625,0.54931640625,10.3173828125,0.3053435114503817,-0.9923664122137404,2.5343511450381677,-30.17578125,125.53125,-38.28515625
0.06591796875,0.50048828125,10.322265625,-0.1984732824427481,-0.6106870229007634,-0.42748091603053434,-28.96875,125.53125,-37.125
0.0439453125,0.51513671875,10.2783203125,-1.1450381679389312,0.0916030534351145,1.8931297709923662,-27.76171875,127.9453125,-38.28515625
-0.00732421875,0.49072265625,10.3173828125,-0.4427480916030534,-1.8015267175572518,0.6564885496183206,-31.3828125,127.9453125,-37.125
0.02197265625,0.52734375,10.30029296875,-0.9923664122137404,0.9923664122137404,-0.5343511450381679,-31.3828125,125.53125,-37.125
-0.00244140625,0.5029296875,10.26123046875,-1.450381679389313,0.33587786259541985,1.0229007633587786,-31.3828125,129.15234375,-37.125
-0.00244140625,0.5224609375,10.26123046875,-0.549618320610687,-0.16793893129770993,0.9770992366412213,-31.3828125,127.9453125,-37.125
0.03173828125,0.47607421875,10.27587890625,-0.41221374045801523,0.5190839694656488,-1.7862595419847327,-32.58984375,127.9453125,-38.28515625
0.0244140625,0.4931640625,10.34912109375,1.4961832061068703,-0.5954198473282443,-2.030534351145038,-28.96875,127.9453125,-35.96484375
0.03662109375,0.50537109375,10.27587890625,-0.4580152671755725,-0.030534351145038167,-4.1679389312977095,-33.796875,127.9453125,-37.125
0.048828125,0.498046875,10.33447265625,0.5801526717557252,0.9923664122137404,1.2671755725190839,-31.3828125,127.9453125,-38.28515625
-0.00244140625,0.48095703125,10.3076171875,0.48854961832061067,1.5419847328244274,1.0687022900763359,-30.17578125,126.73828125,-38.28515625
0.01953125,0.51025390625,10.2392578125,0.8549618320610687,-0.6564885496183206,0.16793893129770993,-31.3828125,127.9453125,-37.125
-0.0244140625,0.49072265625,10.32958984375,-0.3969465648854962,1.1450381679389312,3.9541984732824424,-28.96875,129.15234375,-35.96484375
0.02685546875,0.51025390625,10.27099609375,-0.4580152671755725,1.099236641221374,-0.7633587786259541,-31.3828125,127.9453125,-39.4453125
0,0.52490234375,10.29052734375,-0.3511450381679389,-1.4198473282442747,-2.0610687022900764,-30.17578125,126.73828125,-35.96484375
0.04150390625,0.58837890625,10.30517578125,-1.2366412213740459,-1.648854961832061,-0.4427480916030534,-30.17578125,127.9453125,-35.96484375
0.0244140625,0.5224609375,10.36865234375,0.6870229007633587,-1.5725190839694656,-3.969465648854962,-31.3828125,126.73828125,-35.96484375
0.029296875,0.439453125,10.25146484375,-0.10687022900763359,0.16793893129770993,-1.9236641221374045,-32.58984375,126.73828125,-38.28515625
0.03173828125,0.50537109375,10.34423828125,0.916030534351145,-0.015267175572519083,1.9389312977099236,-30.17578125,127.9453125,-37.125
0.00244140625,0.49072265625,10.28564453125,-0.3969465648854962,0.030534351145038167,-1.816793893129771,-30.17578125,125.53125,-37.125
0.00244140625,0.5126953125,10.29541015625,0.9618320610687022,-0.366412213740458,0.7022900763358778,-30.17578125,127.9453125,-39.4453125
0.009765625,0.52001953125,10.244140625,-1.66412213740458,0.6717557251908397,-1.4961832061068703,-30.17578125,125.53125,-39.4453125
0.00244140625,0.54443359375,10.29052734375,-0.12213740458015267,2.8244274809160306,2.396946564885496,-32.58984375,127.9453125,-37.125
0.00244140625,0.517578125,10.2490234375,0.8244274809160305,0.5343511450381679,2.198473282442748,-31.3828125,126.73828125,-37.125
0.0244140625,0.5224609375,10.3271484375,0.7175572519083969,0.2900763358778626,0.7938931297709924,-30.17578125,126.73828125,-38.28515625
-0.0048828125,0.5224609375,10.361328125,0.2900763358778626,-1.816793893129771,-2.030534351145038,-30.17578125,125.53125,-38.28515625
0.0048828125,0.53955078125,10.3564453125,0.030534351145038167,-0.41221374045801523,-1.7251908396946565,-30.17578125,126.73828125,-38.28515625
0.009765625,0.498046875,10.2978515625,0.9007633587786259,-0.732824427480916,-2.7938931297709924,-31.3828125,127.9453125,-37.125
0.04150390625,0.55419921875,10.263671875,-0.10687022900763359,-1.297709923664122,-1.4961832061068703,-31.3828125,126.73828125,-39.4453125
0.00732421875,0.48828125,10.31005859375,-0.6870229007633587,-0.9465648854961831,0.9923664122137404,-30.17578125,127.9453125,-38.28515625
0.00244140625,0.52490234375,10.244140625,0.7175572519083969,-0.5190839694656488,1.3740458015267174,-31.3828125,126.73828125,-39.4453125
-0.0244140625,0.51025390625,10.29541015625,-0.3511450381679389,-2.091603053435114,2.8244274809160306,-28.96875,126.73828125,-35.96484375
0.0390625,0.50048828125,10.30029296875,0.5801526717557252,-1.0687022900763359,-1.3435114503816794,-30.17578125,127.9453125,-39.4453125
0.03173828125,0.5224609375,10.29296875,-0.2595419847328244,0.7022900763358778,0.10687022900763359,-30.17578125,124.32421875,-35.96484375
0.0341796875,0.50537109375,10.28564453125,0.549618320610687,1.0229007633587786,-1.1908396946564885,-31.3828125,127.9453125,-35.96484375
0.03173828125,0.50537109375,10.380859375,-1.0687022900763359,-0.3969465648854962,2.549618320610687,-31.3828125,126.73828125,-38.28515625
0,0.5078125,10.2880859375,-0.9618320610687022,-0.9312977099236641,-1.3740458015267174,-32.58984375,127.9453125,-38.28515625
0.04638671875,0.52978515625,10.43212890625,0.1984732824427481,-0.13740458015267176,0.12213740458015267,-30.17578125,127.9453125,-38.28515625
0.01220703125,0.49560546875,10.26611328125,-0.16793893129770993,0.21374045801526717,0.015267175572519083,-32.58984375,126.73828125,-38.28515625
0.0341796875,0.537109375,10.32470703125,-1.114503816793893,-2.8702290076335877,-0.030534351145038167,-28.96875,130.359375,-38.28515625
0,0.46875,10.31982421875,-0.564885496183206,-0.5343511450381679,1.3740458015267174,-30.17578125,127.9453125,-37.125
0.0244140625,0.47119140625,10.2734375,-1.5877862595419847,-3.4198473282442747,0.3053435114503817,-31.3828125,125.53125,-37.125
0.02197265625,0.50537109375,10.26123046875,0.33587786259541985,1.5572519083969465,-1.099236641221374,-31.3828125,126.73828125,-38.28515625
-0.01220703125,0.546875,10.3271484375,-0.7938931297709924,0.4427480916030534,1.7709923664122136,-32.58984375,129.15234375,-35.96484375
0.0439453125,0.51513671875,10.28564453125,1.3587786259541985,-0.015267175572519083,0.3969465648854962,-31.3828125,127.9453125,-38.28515625
-0.0048828125,0.5029296875,10.33935546875,-0.6870229007633587,-1.1450381679389312,-3.2061068702290076,-30.17578125,127.9453125,-38.28515625
0.07568359375,0.52734375,10.3076171875,-0.732824427480916,1.8015267175572518,3.2061068702290076,-31.3828125,127.9453125,-38.28515625
